loan_id,monthly_reporting_period,scenario,target,predicted_probability
100743858187,42020,Adverse-Credit,next_12m_default_flag,0.001937070010955
100743858187,52020,Adverse-Credit,next_12m_default_flag,0.001937070010955
100743858187,62020,Adverse-Credit,next_12m_default_flag,0.001937070010955
100743858187,72020,Adverse-Credit,next_12m_default_flag,0.001937070010955
100743858187,82020,Adverse-Credit,next_12m_default_flag,0.001937070010955
100743858187,92020,Adverse-Credit,next_12m_default_flag,0.001937070010955
100743858187,102020,Adverse-Credit,next_12m_default_flag,0.001937070010955
100743858187,112020,Adverse-Credit,next_12m_default_flag,0.001937070010955
100743858187,122020,Adverse-Credit,next_12m_default_flag,0.001937070010955
100743858187,12021,Adverse-Credit,next_12m_default_flag,0.001937070010955
100743858187,22021,Adverse-Credit,next_12m_default_flag,0.001937070010955
100743858187,32021,Adverse-Credit,next_12m_default_flag,0.001937070010955
100743858187,42021,Adverse-Credit,next_12m_default_flag,0.001937070010955
100743858187,52021,Adverse-Credit,next_12m_default_flag,0.001937070010955
100743858187,62021,Adverse-Credit,next_12m_default_flag,0.001937070010955
100743858187,72021,Adverse-Credit,next_12m_default_flag,0.001937070010955
100743858187,82021,Adverse-Credit,next_12m_default_flag,0.001937070010955
100743858187,92021,Adverse-Credit,next_12m_default_flag,0.001937070010955
100743858187,102021,Adverse-Credit,next_12m_default_flag,0.001937070010955
100743858187,112021,Adverse-Credit,next_12m_default_flag,0.001937070010955
100743858187,122021,Adverse-Credit,next_12m_default_flag,0.001937070010955
100743858187,12022,Adverse-Credit,next_12m_default_flag,0.001937070010955
100743858187,22022,Adverse-Credit,next_12m_default_flag,0.001937070010955
100743858187,32022,Adverse-Credit,next_12m_default_flag,0.001937070010955
100743858187,42022,Adverse-Credit,next_12m_default_flag,0.001937070010955
100743858187,52022,Adverse-Credit,next_12m_default_flag,0.001937070010955
100743858187,62022,Adverse-Credit,next_12m_default_flag,0.001937070010955
100743858187,72022,Adverse-Credit,next_12m_default_flag,0.001937070010955
100743858187,82022,Adverse-Credit,next_12m_default_flag,0.001937070010955
100743858187,92022,Adverse-Credit,next_12m_default_flag,0.001937070010955
100743858187,102022,Adverse-Credit,next_12m_default_flag,0.001937070010955
100743858187,112022,Adverse-Credit,next_12m_default_flag,0.001937070010955
100156916838,12018,Adverse-Credit,next_12m_prepayment_flag,0.1234532233761366
100156916838,22018,Adverse-Credit,next_12m_prepayment_flag,0.1234532233761366
100156916838,32018,Adverse-Credit,next_12m_prepayment_flag,0.2548608501234215
100743858187,12018,Adverse-Credit,next_12m_prepayment_flag,0.0657236021483895
100743858187,22018,Adverse-Credit,next_12m_prepayment_flag,0.0657236021483895
100743858187,32018,Adverse-Credit,next_12m_prepayment_flag,0.0657236021483895
100743858187,42018,Adverse-Credit,next_12m_prepayment_flag,0.0606199578089126
100743858187,52018,Adverse-Credit,next_12m_prepayment_flag,0.0606199578089126
100743858187,62018,Adverse-Credit,next_12m_prepayment_flag,0.0606199578089126
100743858187,72018,Adverse-Credit,next_12m_prepayment_flag,0.0581852187325976
100743858187,82018,Adverse-Credit,next_12m_prepayment_flag,0.0581852187325976
100743858187,92018,Adverse-Credit,next_12m_prepayment_flag,0.0581852187325976
100743858187,102018,Adverse-Credit,next_12m_prepayment_flag,0.0463099627494084
100743858187,112018,Adverse-Credit,next_12m_prepayment_flag,0.0463099627494084
100743858187,122018,Adverse-Credit,next_12m_prepayment_flag,0.0463099627494084
100743858187,12019,Adverse-Credit,next_12m_prepayment_flag,0.0463099627494084
100743858187,22019,Adverse-Credit,next_12m_prepayment_flag,0.0463099627494084
100743858187,32019,Adverse-Credit,next_12m_prepayment_flag,0.0463099627494084
100743858187,42019,Adverse-Credit,next_12m_prepayment_flag,0.0463099627494084
100743858187,52019,Adverse-Credit,next_12m_prepayment_flag,0.0466853881937399
100743858187,62019,Adverse-Credit,next_12m_prepayment_flag,0.0466853881937399
100743858187,72019,Adverse-Credit,next_12m_prepayment_flag,0.0466853881937399
100743858187,82019,Adverse-Credit,next_12m_prepayment_flag,0.0466853881937399
100743858187,92019,Adverse-Credit,next_12m_prepayment_flag,0.0466853881937399
100743858187,102019,Adverse-Credit,next_12m_prepayment_flag,0.0466853881937399
100743858187,112019,Adverse-Credit,next_12m_prepayment_flag,0.0466853881937399
100743858187,122019,Adverse-Credit,next_12m_prepayment_flag,0.0466853881937399
100743858187,12020,Adverse-Credit,next_12m_prepayment_flag,0.0466853881937399
100743858187,22020,Adverse-Credit,next_12m_prepayment_flag,0.0466853881937399
100743858187,32020,Adverse-Credit,next_12m_prepayment_flag,0.0466853881937399
100743858187,42020,Adverse-Credit,next_12m_prepayment_flag,0.0466853881937399
100743858187,52020,Adverse-Credit,next_12m_prepayment_flag,0.0466853881937399
100743858187,62020,Adverse-Credit,next_12m_prepayment_flag,0.0466853881937399
100743858187,72020,Adverse-Credit,next_12m_prepayment_flag,0.0466853881937399
100743858187,82020,Adverse-Credit,next_12m_prepayment_flag,0.0466853881937399
100743858187,92020,Adverse-Credit,next_12m_prepayment_flag,0.0466853881937399
100743858187,102020,Adverse-Credit,next_12m_prepayment_flag,0.0466853881937399
100743858187,112020,Adverse-Credit,next_12m_prepayment_flag,0.0466853881937399
100743858187,122020,Adverse-Credit,next_12m_prepayment_flag,0.0466853881937399
100743858187,12021,Adverse-Credit,next_12m_prepayment_flag,0.0466853881937399
100743858187,22021,Adverse-Credit,next_12m_prepayment_flag,0.0466853881937399
100743858187,32021,Adverse-Credit,next_12m_prepayment_flag,0.0466853881937399
100743858187,42021,Adverse-Credit,next_12m_prepayment_flag,0.0466853881937399
100743858187,52021,Adverse-Credit,next_12m_prepayment_flag,0.0465274562411839
100743858187,62021,Adverse-Credit,next_12m_prepayment_flag,0.0465274562411839
100743858187,72021,Adverse-Credit,next_12m_prepayment_flag,0.0465274562411839
100743858187,82021,Adverse-Credit,next_12m_prepayment_flag,0.0465274562411839
100743858187,92021,Adverse-Credit,next_12m_prepayment_flag,0.0465274562411839
100743858187,102021,Adverse-Credit,next_12m_prepayment_flag,0.0551520641502654
100743858187,112021,Adverse-Credit,next_12m_prepayment_flag,0.0551520641502654
100743858187,122021,Adverse-Credit,next_12m_prepayment_flag,0.0551520641502654
100743858187,12022,Adverse-Credit,next_12m_prepayment_flag,0.0551520641502654
100743858187,22022,Adverse-Credit,next_12m_prepayment_flag,0.0551520641502654
100743858187,32022,Adverse-Credit,next_12m_prepayment_flag,0.0551520641502654
100743858187,42022,Adverse-Credit,next_12m_prepayment_flag,0.0551520641502654
100743858187,52022,Adverse-Credit,next_12m_prepayment_flag,0.0551520641502654
100743858187,62022,Adverse-Credit,next_12m_prepayment_flag,0.0551520641502654
100743858187,72022,Adverse-Credit,next_12m_prepayment_flag,0.0551520641502654
100743858187,82022,Adverse-Credit,next_12m_prepayment_flag,0.0551520641502654
100743858187,92022,Adverse-Credit,next_12m_prepayment_flag,0.0551520641502654
100743858187,102022,Adverse-Credit,next_12m_prepayment_flag,0.0551520641502654
100743858187,112022,Adverse-Credit,next_12m_prepayment_flag,0.2240665840093037
100156916838,12018,High-Prepayment,next_3m_delinquency_flag,0.0036535489028933
100156916838,22018,High-Prepayment,next_3m_delinquency_flag,0.0036535489028933
100156916838,32018,High-Prepayment,next_3m_delinquency_flag,0.0031545428725216
100743858187,12018,High-Prepayment,next_3m_delinquency_flag,0.0015785121430306
100743858187,22018,High-Prepayment,next_3m_delinquency_flag,0.0015785121430306
100743858187,32018,High-Prepayment,next_3m_delinquency_flag,0.0015785121430306
100743858187,42018,High-Prepayment,next_3m_delinquency_flag,0.0015785121430306
100743858187,52018,High-Prepayment,next_3m_delinquency_flag,0.0015785121430306
100743858187,62018,High-Prepayment,next_3m_delinquency_flag,0.0015422344445749
100743858187,72018,High-Prepayment,next_3m_delinquency_flag,0.0015422344445749
100743858187,82018,High-Prepayment,next_3m_delinquency_flag,0.0015422344445749
100743858187,92018,High-Prepayment,next_3m_delinquency_flag,0.0015422344445749
100743858187,102018,High-Prepayment,next_3m_delinquency_flag,0.0015422344445749
100743858187,112018,High-Prepayment,next_3m_delinquency_flag,0.0015422344445749
100743858187,122018,High-Prepayment,next_3m_delinquency_flag,0.0015347513776273
100743858187,12019,High-Prepayment,next_3m_delinquency_flag,0.0015347513776273
100743858187,22019,High-Prepayment,next_3m_delinquency_flag,0.0015347513776273
100743858187,32019,High-Prepayment,next_3m_delinquency_flag,0.0015347513776273
100743858187,42019,High-Prepayment,next_3m_delinquency_flag,0.0015347513776273
100743858187,52019,High-Prepayment,next_3m_delinquency_flag,0.0015347513776273
100743858187,62019,High-Prepayment,next_3m_delinquency_flag,0.0015347513776273
100743858187,72019,High-Prepayment,next_3m_delinquency_flag,0.0015347513776273
100743858187,82019,High-Prepayment,next_3m_delinquency_flag,0.0015347513776273
100743858187,92019,High-Prepayment,next_3m_delinquency_flag,0.0015347513776273
100743858187,102019,High-Prepayment,next_3m_delinquency_flag,0.0015347513776273
100743858187,112019,High-Prepayment,next_3m_delinquency_flag,0.0015347513776273
100743858187,122019,High-Prepayment,next_3m_delinquency_flag,0.0015347513776273
100743858187,12020,High-Prepayment,next_3m_delinquency_flag,0.0015347513776273
100743858187,22020,High-Prepayment,next_3m_delinquency_flag,0.0015347513776273
100743858187,32020,High-Prepayment,next_3m_delinquency_flag,0.0015347513776273
100743858187,42020,High-Prepayment,next_3m_delinquency_flag,0.0015347513776273
100743858187,52020,High-Prepayment,next_3m_delinquency_flag,0.0015347513776273
100743858187,62020,High-Prepayment,next_3m_delinquency_flag,0.0015347513776273
100743858187,72020,High-Prepayment,next_3m_delinquency_flag,0.0015343939895466
100743858187,82020,High-Prepayment,next_3m_delinquency_flag,0.0015343939895466
100743858187,92020,High-Prepayment,next_3m_delinquency_flag,0.0015343939895466
100743858187,102020,High-Prepayment,next_3m_delinquency_flag,0.0015343939895466
100743858187,112020,High-Prepayment,next_3m_delinquency_flag,0.0015343939895466
100743858187,122020,High-Prepayment,next_3m_delinquency_flag,0.0015343939895466
100743858187,12021,High-Prepayment,next_3m_delinquency_flag,0.0015343939895466
100743858187,22021,High-Prepayment,next_3m_delinquency_flag,0.0015343939895466
100743858187,32021,High-Prepayment,next_3m_delinquency_flag,0.0015343939895466
100743858187,42021,High-Prepayment,next_3m_delinquency_flag,0.0015343939895466
100743858187,52021,High-Prepayment,next_3m_delinquency_flag,0.0015343939895466
100743858187,62021,High-Prepayment,next_3m_delinquency_flag,0.0015343939895466
100743858187,72021,High-Prepayment,next_3m_delinquency_flag,0.0015343939895466
100743858187,82021,High-Prepayment,next_3m_delinquency_flag,0.0015343939895466
100743858187,92021,High-Prepayment,next_3m_delinquency_flag,0.0015343939895466
100743858187,102021,High-Prepayment,next_3m_delinquency_flag,0.0015343939895466
100743858187,112021,High-Prepayment,next_3m_delinquency_flag,0.0015343939895466
100743858187,122021,High-Prepayment,next_3m_delinquency_flag,0.0015343939895466
100743858187,12022,High-Prepayment,next_3m_delinquency_flag,0.0015343939895466
100743858187,22022,High-Prepayment,next_3m_delinquency_flag,0.0015343939895466
100743858187,32022,High-Prepayment,next_3m_delinquency_flag,0.0015343939895466
100743858187,42022,High-Prepayment,next_3m_delinquency_flag,0.0015343939895466
100743858187,52022,High-Prepayment,next_3m_delinquency_flag,0.0015343939895466
100743858187,62022,High-Prepayment,next_3m_delinquency_flag,0.0015343939895466
100743858187,72022,High-Prepayment,next_3m_delinquency_flag,0.0015343939895466
100743858187,82022,High-Prepayment,next_3m_delinquency_flag,0.0015343939895466
100743858187,92022,High-Prepayment,next_3m_delinquency_flag,0.0015343939895466
100743858187,102022,High-Prepayment,next_3m_delinquency_flag,0.0015343939895466
100743858187,112022,High-Prepayment,next_3m_delinquency_flag,0.0009072792761712
100156916838,12018,High-Prepayment,next_6m_delinquency_flag,0.0061750353803827
100156916838,22018,High-Prepayment,next_6m_delinquency_flag,0.0061750353803827
100156916838,32018,High-Prepayment,next_6m_delinquency_flag,0.0060653459423067
100743858187,12018,High-Prepayment,next_6m_delinquency_flag,0.0017137632039422
100743858187,22018,High-Prepayment,next_6m_delinquency_flag,0.0017137632039422
100743858187,32018,High-Prepayment,next_6m_delinquency_flag,0.0017137632039422
100743858187,42018,High-Prepayment,next_6m_delinquency_flag,0.0017137632039422
100743858187,52018,High-Prepayment,next_6m_delinquency_flag,0.0017137632039422
100743858187,62018,High-Prepayment,next_6m_delinquency_flag,0.0017137632039422
100743858187,72018,High-Prepayment,next_6m_delinquency_flag,0.0017137632039422
100743858187,82018,High-Prepayment,next_6m_delinquency_flag,0.0017137632039422
100743858187,92018,High-Prepayment,next_6m_delinquency_flag,0.0017137632039422
100743858187,102018,High-Prepayment,next_6m_delinquency_flag,0.0017137632039422
100743858187,112018,High-Prepayment,next_6m_delinquency_flag,0.0017137632039422
100743858187,122018,High-Prepayment,next_6m_delinquency_flag,0.0017137632039422
100743858187,12019,High-Prepayment,next_6m_delinquency_flag,0.0017137632039422
100743858187,22019,High-Prepayment,next_6m_delinquency_flag,0.0017137632039422
100743858187,32019,High-Prepayment,next_6m_delinquency_flag,0.0017137632039422
100743858187,42019,High-Prepayment,next_6m_delinquency_flag,0.001644094930889
100743858187,52019,High-Prepayment,next_6m_delinquency_flag,0.001644094930889
100743858187,62019,High-Prepayment,next_6m_delinquency_flag,0.001644094930889
100743858187,72019,High-Prepayment,next_6m_delinquency_flag,0.001644094930889
100743858187,82019,High-Prepayment,next_6m_delinquency_flag,0.001644094930889
100743858187,92019,High-Prepayment,next_6m_delinquency_flag,0.001644094930889
100743858187,102019,High-Prepayment,next_6m_delinquency_flag,0.0016956266445234
100743858187,112019,High-Prepayment,next_6m_delinquency_flag,0.0016956266445234
100743858187,122019,High-Prepayment,next_6m_delinquency_flag,0.0016956266445234
100743858187,12020,High-Prepayment,next_6m_delinquency_flag,0.0016956266445234
100743858187,22020,High-Prepayment,next_6m_delinquency_flag,0.0016956266445234
100743858187,32020,High-Prepayment,next_6m_delinquency_flag,0.0016956266445234
100743858187,42020,High-Prepayment,next_6m_delinquency_flag,0.0016956266445234
100743858187,52020,High-Prepayment,next_6m_delinquency_flag,0.0016827726342993
100743858187,62020,High-Prepayment,next_6m_delinquency_flag,0.0016827726342993
100743858187,72020,High-Prepayment,next_6m_delinquency_flag,0.0016827726342993
100743858187,82020,High-Prepayment,next_6m_delinquency_flag,0.0016503918612041
100743858187,92020,High-Prepayment,next_6m_delinquency_flag,0.0016503918612041
100743858187,102020,High-Prepayment,next_6m_delinquency_flag,0.0016503918612041
100743858187,112020,High-Prepayment,next_6m_delinquency_flag,0.0016503918612041
100743858187,122020,High-Prepayment,next_6m_delinquency_flag,0.0016503918612041
100743858187,12021,High-Prepayment,next_6m_delinquency_flag,0.0016503918612041
100743858187,22021,High-Prepayment,next_6m_delinquency_flag,0.0016503918612041
100743858187,32021,High-Prepayment,next_6m_delinquency_flag,0.0016503918612041
100743858187,42021,High-Prepayment,next_6m_delinquency_flag,0.0016503918612041
100743858187,52021,High-Prepayment,next_6m_delinquency_flag,0.0016503918612041
100743858187,62021,High-Prepayment,next_6m_delinquency_flag,0.0016503918612041
100743858187,72021,High-Prepayment,next_6m_delinquency_flag,0.0016503918612041
100743858187,82021,High-Prepayment,next_6m_delinquency_flag,0.0016503918612041
100743858187,92021,High-Prepayment,next_6m_delinquency_flag,0.0016503918612041
100743858187,102021,High-Prepayment,next_6m_delinquency_flag,0.0016503918612041
100743858187,112021,High-Prepayment,next_6m_delinquency_flag,0.0016503918612041
100743858187,122021,High-Prepayment,next_6m_delinquency_flag,0.0016503918612041
100743858187,12022,High-Prepayment,next_6m_delinquency_flag,0.0016503918612041
100743858187,22022,High-Prepayment,next_6m_delinquency_flag,0.0016503918612041
100743858187,32022,High-Prepayment,next_6m_delinquency_flag,0.0016503918612041
100743858187,42022,High-Prepayment,next_6m_delinquency_flag,0.0016503918612041
100743858187,52022,High-Prepayment,next_6m_delinquency_flag,0.0016503918612041
100743858187,62022,High-Prepayment,next_6m_delinquency_flag,0.0016503918612041
100743858187,72022,High-Prepayment,next_6m_delinquency_flag,0.0016503918612041
100743858187,82022,High-Prepayment,next_6m_delinquency_flag,0.0016503918612041
100743858187,92022,High-Prepayment,next_6m_delinquency_flag,0.0016503918612041
100743858187,102022,High-Prepayment,next_6m_delinquency_flag,0.0016503918612041
100743858187,112022,High-Prepayment,next_6m_delinquency_flag,0.0012612465556061
100156916838,12018,High-Prepayment,next_12m_default_flag,0.0003228450018258
100156916838,22018,High-Prepayment,next_12m_default_flag,0.0003228450018258
100156916838,32018,High-Prepayment,next_12m_default_flag,0.0003228450018258
100743858187,12018,High-Prepayment,next_12m_default_flag,0.0003228450018258
100743858187,22018,High-Prepayment,next_12m_default_flag,0.0003228450018258
100743858187,32018,High-Prepayment,next_12m_default_flag,0.0003228450018258
100743858187,42018,High-Prepayment,next_12m_default_flag,0.0003228450018258
100743858187,52018,High-Prepayment,next_12m_default_flag,0.0003228450018258
100743858187,62018,High-Prepayment,next_12m_default_flag,0.0003228450018258
100743858187,72018,High-Prepayment,next_12m_default_flag,0.0003228450018258
100743858187,82018,High-Prepayment,next_12m_default_flag,0.0003228450018258
100743858187,92018,High-Prepayment,next_12m_default_flag,0.0003228450018258
100743858187,102018,High-Prepayment,next_12m_default_flag,0.0003228450018258
100743858187,112018,High-Prepayment,next_12m_default_flag,0.0003228450018258
100743858187,122018,High-Prepayment,next_12m_default_flag,0.0003228450018258
100743858187,12019,High-Prepayment,next_12m_default_flag,0.0003228450018258
100743858187,22019,High-Prepayment,next_12m_default_flag,0.0003228450018258
100743858187,32019,High-Prepayment,next_12m_default_flag,0.0003228450018258
100743858187,42019,High-Prepayment,next_12m_default_flag,0.0003228450018258
100743858187,52019,High-Prepayment,next_12m_default_flag,0.0003228450018258
100743858187,62019,High-Prepayment,next_12m_default_flag,0.0003228450018258
100743858187,72019,High-Prepayment,next_12m_default_flag,0.0003228450018258
100743858187,82019,High-Prepayment,next_12m_default_flag,0.0003228450018258
100743858187,92019,High-Prepayment,next_12m_default_flag,0.0003228450018258
100743858187,102019,High-Prepayment,next_12m_default_flag,0.0003228450018258
100743858187,112019,High-Prepayment,next_12m_default_flag,0.0003228450018258
100743858187,122019,High-Prepayment,next_12m_default_flag,0.0003228450018258
100743858187,12020,High-Prepayment,next_12m_default_flag,0.0003228450018258
100743858187,22020,High-Prepayment,next_12m_default_flag,0.0003228450018258
100743858187,32020,High-Prepayment,next_12m_default_flag,0.0003228450018258
100743858187,42020,High-Prepayment,next_12m_default_flag,0.0003228450018258
100743858187,52020,High-Prepayment,next_12m_default_flag,0.0003228450018258
100743858187,62020,High-Prepayment,next_12m_default_flag,0.0003228450018258
100743858187,72020,High-Prepayment,next_12m_default_flag,0.0003228450018258
100743858187,82020,High-Prepayment,next_12m_default_flag,0.0003228450018258
100743858187,92020,High-Prepayment,next_12m_default_flag,0.0003228450018258
100743858187,102020,High-Prepayment,next_12m_default_flag,0.0003228450018258
100743858187,112020,High-Prepayment,next_12m_default_flag,0.0003228450018258
100743858187,122020,High-Prepayment,next_12m_default_flag,0.0003228450018258
100743858187,12021,High-Prepayment,next_12m_default_flag,0.0003228450018258
100743858187,22021,High-Prepayment,next_12m_default_flag,0.0003228450018258
100743858187,32021,High-Prepayment,next_12m_default_flag,0.0003228450018258
100743858187,42021,High-Prepayment,next_12m_default_flag,0.0003228450018258
100743858187,52021,High-Prepayment,next_12m_default_flag,0.0003228450018258
100743858187,62021,High-Prepayment,next_12m_default_flag,0.0003228450018258
100743858187,72021,High-Prepayment,next_12m_default_flag,0.0003228450018258
100743858187,82021,High-Prepayment,next_12m_default_flag,0.0003228450018258
100743858187,92021,High-Prepayment,next_12m_default_flag,0.0003228450018258
100743858187,102021,High-Prepayment,next_12m_default_flag,0.0003228450018258
100743858187,112021,High-Prepayment,next_12m_default_flag,0.0003228450018258
100743858187,122021,High-Prepayment,next_12m_default_flag,0.0003228450018258
100743858187,12022,High-Prepayment,next_12m_default_flag,0.0003228450018258
100743858187,22022,High-Prepayment,next_12m_default_flag,0.0003228450018258
100743858187,32022,High-Prepayment,next_12m_default_flag,0.0003228450018258
100743858187,42022,High-Prepayment,next_12m_default_flag,0.0003228450018258
100743858187,52022,High-Prepayment,next_12m_default_flag,0.0003228450018258
100743858187,62022,High-Prepayment,next_12m_default_flag,0.0003228450018258
100743858187,72022,High-Prepayment,next_12m_default_flag,0.0003228450018258
100743858187,82022,High-Prepayment,next_12m_default_flag,0.0003228450018258
100743858187,92022,High-Prepayment,next_12m_default_flag,0.0003228450018258
100743858187,102022,High-Prepayment,next_12m_default_flag,0.0003228450018258
100743858187,112022,High-Prepayment,next_12m_default_flag,0.0003228450018258
100156916838,12018,High-Prepayment,next_12m_prepayment_flag,0.6172661168806832
100156916838,22018,High-Prepayment,next_12m_prepayment_flag,0.6172661168806832
100156916838,32018,High-Prepayment,next_12m_prepayment_flag,1.0
100743858187,12018,High-Prepayment,next_12m_prepayment_flag,0.3286180107419475
100743858187,22018,High-Prepayment,next_12m_prepayment_flag,0.3286180107419475
100743858187,32018,High-Prepayment,next_12m_prepayment_flag,0.3286180107419475
100743858187,42018,High-Prepayment,next_12m_prepayment_flag,0.3030997890445631
100743858187,52018,High-Prepayment,next_12m_prepayment_flag,0.3030997890445631
100743858187,62018,High-Prepayment,next_12m_prepayment_flag,0.3030997890445631
100743858187,72018,High-Prepayment,next_12m_prepayment_flag,0.290926093662988
100743858187,82018,High-Prepayment,next_12m_prepayment_flag,0.290926093662988
100743858187,92018,High-Prepayment,next_12m_prepayment_flag,0.290926093662988
100743858187,102018,High-Prepayment,next_12m_prepayment_flag,0.2315498137470423
100743858187,112018,High-Prepayment,next_12m_prepayment_flag,0.2315498137470423
100743858187,122018,High-Prepayment,next_12m_prepayment_flag,0.2315498137470423
100743858187,12019,High-Prepayment,next_12m_prepayment_flag,0.2315498137470423
100743858187,22019,High-Prepayment,next_12m_prepayment_flag,0.2315498137470423
100743858187,32019,High-Prepayment,next_12m_prepayment_flag,0.2315498137470423
100743858187,42019,High-Prepayment,next_12m_prepayment_flag,0.2315498137470423
100743858187,52019,High-Prepayment,next_12m_prepayment_flag,0.2334269409686998
100743858187,62019,High-Prepayment,next_12m_prepayment_flag,0.2334269409686998
100743858187,72019,High-Prepayment,next_12m_prepayment_flag,0.2334269409686998
100743858187,82019,High-Prepayment,next_12m_prepayment_flag,0.2334269409686998
100743858187,92019,High-Prepayment,next_12m_prepayment_flag,0.2334269409686998
100743858187,102019,High-Prepayment,next_12m_prepayment_flag,0.2334269409686998
100743858187,112019,High-Prepayment,next_12m_prepayment_flag,0.2334269409686998
100743858187,122019,High-Prepayment,next_12m_prepayment_flag,0.2334269409686998
100743858187,12020,High-Prepayment,next_12m_prepayment_flag,0.2334269409686998
100743858187,22020,High-Prepayment,next_12m_prepayment_flag,0.2334269409686998
100743858187,32020,High-Prepayment,next_12m_prepayment_flag,0.2334269409686998
100743858187,42020,High-Prepayment,next_12m_prepayment_flag,0.2334269409686998
100743858187,52020,High-Prepayment,next_12m_prepayment_flag,0.2334269409686998
100743858187,62020,High-Prepayment,next_12m_prepayment_flag,0.2334269409686998
100743858187,72020,High-Prepayment,next_12m_prepayment_flag,0.2334269409686998
100743858187,82020,High-Prepayment,next_12m_prepayment_flag,0.2334269409686998
100743858187,92020,High-Prepayment,next_12m_prepayment_flag,0.2334269409686998
100743858187,102020,High-Prepayment,next_12m_prepayment_flag,0.2334269409686998
100743858187,112020,High-Prepayment,next_12m_prepayment_flag,0.2334269409686998
100743858187,122020,High-Prepayment,next_12m_prepayment_flag,0.2334269409686998
100743858187,12021,High-Prepayment,next_12m_prepayment_flag,0.2334269409686998
100743858187,22021,High-Prepayment,next_12m_prepayment_flag,0.2334269409686998
100743858187,32021,High-Prepayment,next_12m_prepayment_flag,0.2334269409686998
100743858187,42021,High-Prepayment,next_12m_prepayment_flag,0.2334269409686998
100743858187,52021,High-Prepayment,next_12m_prepayment_flag,0.2326372812059196
100743858187,62021,High-Prepayment,next_12m_prepayment_flag,0.2326372812059196
100743858187,72021,High-Prepayment,next_12m_prepayment_flag,0.2326372812059196
100743858187,82021,High-Prepayment,next_12m_prepayment_flag,0.2326372812059196
100743858187,92021,High-Prepayment,next_12m_prepayment_flag,0.2326372812059196
100743858187,102021,High-Prepayment,next_12m_prepayment_flag,0.2757603207513271
100743858187,112021,High-Prepayment,next_12m_prepayment_flag,0.2757603207513271
100743858187,122021,High-Prepayment,next_12m_prepayment_flag,0.2757603207513271
100743858187,12022,High-Prepayment,next_12m_prepayment_flag,0.2757603207513271
100743858187,22022,High-Prepayment,next_12m_prepayment_flag,0.2757603207513271
100743858187,32022,High-Prepayment,next_12m_prepayment_flag,0.2757603207513271
100743858187,42022,High-Prepayment,next_12m_prepayment_flag,0.2757603207513271
100743858187,52022,High-Prepayment,next_12m_prepayment_flag,0.2757603207513271
100743858187,62022,High-Prepayment,next_12m_prepayment_flag,0.2757603207513271
100743858187,72022,High-Prepayment,next_12m_prepayment_flag,0.2757603207513271
100743858187,82022,High-Prepayment,next_12m_prepayment_flag,0.2757603207513271
100743858187,92022,High-Prepayment,next_12m_prepayment_flag,0.2757603207513271
100743858187,102022,High-Prepayment,next_12m_prepayment_flag,0.2757603207513271
100743858187,112022,High-Prepayment,next_12m_prepayment_flag,1.0
